participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,cursor_x,cursor_y,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,saccade_followed,n_merged,merged_into,drift_corrected,drift_x,drift_y,keep
p03,34,0,1.0,sharp_sinusoidal,0.025,1787855997.8868098,4.654268980026245,0.0,0.0,0.13,0.0166765756919445,0.0445754635614017,0.030964587986766677,0.155263238943033,0.03921064057592812,0.15476462566291188,0.014929084464339238,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,0,2.0,sharp_sinusoidal,0.025,1787856002.566079,2.006887912750244,0.19218621594679464,0.1376059326658454,0.1036742825659426,-0.0021688506324711,0.026468206242957676,0.1598349611767604,0.10618909575527691,0.16808101376592186,0.10569048247515578,0.023964480972390154,False,False,False,False,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,1,2.0,sharp_sinusoidal,0.025,1787856006.845097,0.7256367206573486,0.36541550991076,0.2625090253518138,0.1686261879828869,-0.0134194864391377,-0.000566284505897463,0.2554256420811456,0.16507737318010984,0.26367169467030704,0.1645787598999887,0.004126017545101421,False,False,False,False,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,2,14.0,sharp_sinusoidal,0.025,1787856020.022287,4.083876132965088,0.0,0.0,0.13,0.0138285015410141,0.0576816969250381,0.04040225680340864,0.15813450304737803,0.04864830939257009,0.1576358897672569,0.018752456731287236,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,2,15.0,sharp_sinusoidal,0.025,1787856024.1411626,4.369016170501709,0.2000934437215354,0.1412470901762547,0.0963036197025053,0.0042315845668557,0.09791989746798394,0.2115724552004502,0.11531374273713982,0.21981850778961165,0.11481512945701869,0.0017047207551518682,False,False,False,False,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,3,16.0,sharp_sinusoidal,0.025,1787856034.7559595,1.0509941577911377,0.0,0.0,0.13,0.0077911866846721,0.01679236363839877,0.007317676752624491,0.1407410933090721,0.015563729341785936,0.14024248002895098,0.006442082086086056,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,3,17.0,sharp_sinusoidal,0.025,1787856035.831954,0.3703761100769043,0.06317756570346135,0.0429049045756991,0.1755207469898363,-0.0217130854940604,-0.010512591853547727,0.03295789886038824,0.16333407247321405,0.041203951449549685,0.16283545919309292,0.010192344313315308,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,3,18.0,sharp_sinusoidal,0.025,1787856036.2273395,1.6114954948425293,0.08457295643758506,0.0631519335001652,0.1785094311807616,-0.0105836655207801,0.03850643959299317,0.08517609839842252,0.15573713744345785,0.09342215098758397,0.15523852416333672,0.00198391378879838,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,3,19.0,sharp_sinusoidal,0.025,1787856037.87396,0.2752509117126465,0.20743191813721143,0.1485064947872427,0.0933901450724412,-0.0151455806420462,0.0013346418244225833,0.1483438234014684,0.10019605459688541,0.15658987599062985,0.09969744131676428,0.012376624070288236,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,3,20.0,sharp_sinusoidal,0.025,1787856038.1742108,1.4563908576965332,0.22387861794218988,0.1616988395665805,0.0851080298013245,0.0148906046491069,0.035716287862016194,0.18236273284684706,0.09495916438567298,0.1906087854360085,0.09446055110555185,0.006963028040436426,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,3,21.0,sharp_sinusoidal,0.025,1787856039.655591,2.3271329402923584,0.31243311392097617,0.2298802707585134,0.1271467170137156,-0.0176031660423186,0.04971925235542657,0.2636340263641611,0.15556862266814742,0.27188007895332256,0.1550700093880263,0.01651478776135983,False,False,False,False,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,3,22.0,sharp_sinusoidal,0.025,1787856042.3180995,0.49037742614746094,0.4937700007124016,0.3628958595480576,0.1165878338840172,-0.0191230381542853,0.027143025475488747,0.36849385917568006,0.0947429319838467,0.3767399117648415,0.09424431870372557,0.0018583266848202803,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,3,23.0,sharp_sinusoidal,0.025,1787856042.838477,0.7507519721984863,0.5329158481940225,0.3832933763288527,0.081709355370412,0.0080501477809461,0.04403058761190015,0.4247219959667373,0.08091367934425636,0.43296804855589877,0.08041506606413523,0.011813191228977508,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,3,24.0,sharp_sinusoidal,0.025,1787856043.6142287,0.4503772258758545,0.5760405633121076,0.4248519862105657,0.0899478885964966,0.0118390838121641,0.02387923897269384,0.4499879073174904,0.09125698837771866,0.45823395990665183,0.09075837509759753,0.02253814914581707,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,34,3,25.0,sharp_sinusoidal,0.025,1787856044.084735,0.49537181854248047,0.6112656362374165,0.4491574329661091,0.11519873512479,0.0038745479715949,0.01496118836855842,0.45873585314302134,0.12100185798831112,0.4669819057321828,0.12050324470818999,0.011245326686155363,False,False,False,False,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,83,4,27.0,constrained_to_unconstrained,0.05,1787856046.812239,0.4803769588470459,0.0,0.0,0.13,0.0095852805539896,0.04560344827586211,0.009936103898742474,0.1395709798126564,0.04556175523158171,0.13089819118496548,0.0008991583368300939,False,False,False,True,1,,True,-0.03562565133283923,0.008672788627690914,True
p03,83,4,28.0,constrained_to_unconstrained,0.05,1787856047.3277438,0.14512300491333008,0.1009586823937136,0.1009586823937136,0.1341350238685104,-0.0471258545892289,-0.005786268600610073,0.05895945521357429,0.12474075099817128,0.09458510654641353,0.11606796237048037,0.013944411149717503,False,False,False,True,1,,True,-0.03562565133283923,0.008672788627690914,True
p03,83,4,29.0,constrained_to_unconstrained,0.05,1787856047.5178668,0.2252509593963623,0.156957457400796,0.156957457400796,0.1350418046357616,-0.0247962706154138,0.01752530121989379,0.13843806295618272,0.12787374320001432,0.17406371428902195,0.11920095457232341,0.01080717263214231,False,False,False,True,1,,True,-0.03562565133283923,0.008672788627690914,True
p03,83,4,30.0,constrained_to_unconstrained,,1787856047.7881176,0.2702498435974121,0.25080587290863704,0.2521222831664712,0.1307304089318886,-0.0280366896617975,0.023179474012828327,0.23763788032626532,0.13124020954094825,0.27326353165910455,0.12256742091325734,0.0063699276998071905,False,False,False,True,1,,True,-0.03562565133283923,0.008672788627690914,True
p03,83,4,31.0,constrained_to_unconstrained,,1787856048.103368,0.2102508544921875,0.36198879479659585,0.356276694110729,0.0915065138221159,-0.0281687270335173,0.015961917575605444,0.34254417895251055,0.1130525451562405,0.3781698302853498,0.10437975652854958,0.02159496348142868,False,False,False,True,1,,True,-0.03562565133283923,0.008672788627690914,True
p03,83,4,32.0,constrained_to_unconstrained,,1787856048.3586228,0.450498104095459,0.4445443194484058,0.4315676310925886,0.0561082718129666,0.0312275914998283,0.027375088619652987,0.48175396574605966,0.05641757851254363,0.5173796170788989,0.047744789884852715,0.05783648096086068,False,True,False,False,1,,True,-0.03562565133283923,0.008672788627690914,False
p03,83,5,34.0,constrained_to_unconstrained,0.05,1787856050.5657508,0.47537708282470703,0.0,0.0,0.13,0.011483077833639,0.019827586206896567,0.01109897945644731,0.1362420028915971,0.019345032045608758,0.13574338961147597,0.005763625833430399,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,83,5,35.0,constrained_to_unconstrained,0.05,1787856051.0761278,0.1301281452178955,0.140450779824226,0.140450779824226,0.1319424668874172,-0.089343354495243,-0.029416297065605224,0.06166771786364891,0.13077312818414857,0.06991377045281036,0.13027451490402744,0.041121628603081384,False,True,True,True,1,,False,-0.008246052589161446,0.0004986132801211296,False
p03,83,5,36.0,constrained_to_unconstrained,0.05,1787856051.2513778,0.1451261043548584,0.2035861758556481,0.2035861758556481,0.1319424668874172,-0.0631910881547061,-0.029103417234958295,0.15272481605113783,0.12909129763542976,0.16097086864029927,0.12859268435530863,0.013584980977755205,False,False,True,True,1,,False,-0.008246052589161446,0.0004986132801211296,False
p03,83,5,37.0,constrained_to_unconstrained,,1787856051.436504,0.21025609970092773,0.26924454710982165,0.2704950392145111,0.1275978855017393,-0.0445844494263664,-0.019251207600064574,0.24047741797446281,0.12543923703744086,0.24872347056362426,0.12494062375731974,0.0011740367097243967,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,83,5,39.0,constrained_to_unconstrained,,1787856052.017006,0.2402501106262207,0.47191940806805877,0.4589461331351253,0.0413153617038203,0.0020168864991936,0.0,0.5021223147622362,0.052818567741596135,0.5103683673513977,0.052319954461475006,0.050439618096630244,False,True,False,False,1,,False,-0.008246052589161446,0.0004986132801211296,False
p03,83,6,40.0,constrained_to_unconstrained,0.05,1787856053.6235108,0.4655008316040039,0.0,0.0,0.13,0.0080829502665764,0.01784482758620691,0.00916198000029591,0.13447983064208158,0.017408032589457355,0.13398121736196045,0.004005106933948295,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,83,6,41.0,constrained_to_unconstrained,0.05,1787856054.119012,0.1901257038116455,0.1075178070901332,0.1075178070901332,0.1298762417218543,-0.0553652414059701,-0.02820746226254693,0.06626885494024776,0.12449749318834614,0.0745149075294092,0.12399887990822502,0.007681774615064752,False,False,True,True,1,,False,-0.008246052589161446,0.0004986132801211296,False
p03,83,6,42.0,constrained_to_unconstrained,0.05,1787856054.3542628,0.17012500762939453,0.2171710608200059,0.2171710608200059,0.1298762417218543,-0.061987449879286,-0.028808991854488514,0.1726963250804821,0.1271091855841523,0.18094237766964355,0.12661057230403117,0.008157207796315263,False,False,True,True,1,,False,-0.008246052589161446,0.0004986132801211296,False
p03,83,6,43.0,constrained_to_unconstrained,,1787856054.5643878,0.20025110244750977,0.3236091912146696,0.3226107679722386,0.1120612867364302,-0.067909239199039,-0.02963050478344731,0.2747718775000808,0.12329260057383726,0.28301793008924225,0.12279398729371613,0.014847792402900205,False,False,True,True,1,,False,-0.008246052589161446,0.0004986132801211296,False
p03,83,6,44.0,constrained_to_unconstrained,,1787856054.8196387,0.3503758907318115,0.4314987600748456,0.4186707810489575,0.0586375850334094,0.0249794747036453,0.040420647993213155,0.464521908966683,0.06207031120592765,0.47276796155584444,0.06157169792580652,0.014359946236653213,False,False,False,False,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,65,7,46.0,constrained_to_unconstrained,0.01,1787856057.2069008,3.6183812618255615,0.0,0.0,0.13,0.0087648280880352,0.04758620689655176,0.03893036055339202,0.13212759626733334,0.04717641314255346,0.1316289829872122,0.0016797370310387301,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,65,7,47.0,constrained_to_unconstrained,0.01,1787856060.8552868,1.9717512130737305,0.1616877100537855,0.1616877100537855,0.1309093543046357,-0.0043617624088068,0.04451918649793882,0.19719560707519246,0.13564251179593548,0.2054416596643539,0.13514389851581435,0.0052005076131844425,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,65,7,48.0,constrained_to_unconstrained,,1787856062.867164,0.24524998664855957,0.31353799029933166,0.3106140319131308,0.1525200332220653,-0.0319246714790575,-0.013676867649166036,0.29004919287522724,0.14453772688132518,0.2982952454643887,0.14403911360120406,0.009206637797318189,False,False,False,True,1,,False,-0.008246052589161446,0.0004986132801211296,True
p03,65,7,49.0,constrained_to_unconstrained,,1787856063.1674137,0.2852511405944824,0.4247597285464218,0.4146491077373534,0.1919724797415066,-0.0135990979958161,0.008835543176917593,0.42697851664585357,0.16065166061889075,0.435224569235015,0.16015304733876962,0.038941315492293536,False,False,False,False,1,,False,-0.008246052589161446,0.0004986132801211296,True
