participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,keep
B,13,81,611.0,straight,0.03,1786749106.9119682,0.07999897003173828,0.4506092715231788,0.007390728629139,0.007390728476821207,0.45658178480299777,0.13302601644013615,0.4625246755145714,0.1323009148522022,0.0050761104863119594,False,False,False,True
B,36,82,614.0,wide_to_narrow,0.02,1786749108.2582092,0.36025047302246094,0.00043207803167230006,0.2022172672265569,0.2035679219683277,0.19872569743406518,0.11937474033091387,0.20466858814563876,0.1186496387429799,0.011370035654005295,False,False,False,True
B,36,82,615.0,wide_to_narrow,0.02,1786749108.6585844,0.3152501583099365,0.1470176416233048,0.0847163832594539,0.09098235837669522,0.2311904584391536,0.12290064543684945,0.2371333491507272,0.12217554384891548,0.007872305745764056,False,False,False,True
B,36,82,616.0,wide_to_narrow,0.01,1786749109.1339595,0.17524957656860352,0.3054607047987077,-0.0277157287089035,-0.021460704798707653,0.2780864471681148,0.12248587437942479,0.2840293378796884,0.12176077279149082,0.008239279440862694,True,False,True,False
B,36,82,617.0,wide_to_narrow,0.01,1786749109.3692093,0.15512514114379883,0.40134627767428,0.0045053984091752,0.020653722325719992,0.41545733265282103,0.13126166089439378,0.42140022336439464,0.1305365593064598,0.0008047533174623631,False,False,False,True
B,36,82,618.0,wide_to_narrow,0.01,1786749109.5643344,0.9408750534057617,0.4489469445465553,0.0064890907900356,0.009053055453444703,0.45734871119422166,0.13261347354294248,0.46329160190579527,0.13188837195500852,0.005618451687954487,False,False,False,True
B,36,83,620.0,wide_to_narrow,0.02,1786749111.5512085,0.26524972915649414,0.0,9.11968513030842e-05,0.006,-0.0001771070401333287,0.13619193793787315,0.005765783671440269,0.13546683634993917,0.005471851328899585,False,False,False,True
B,36,83,621.0,wide_to_narrow,0.02,1786749111.9065833,0.34024977684020996,0.0432841745986158,0.173216371113605,0.1767158254013842,0.21453340642077803,0.12455390567029367,0.22047629713235162,0.1238288040823597,0.006189549096031689,True,False,False,False
B,36,83,622.0,wide_to_narrow,0.02,1786749112.2769585,0.23512506484985352,0.2173539715642342,0.0110660176191753,0.020646028435765823,0.23256305164904612,0.12483294814327764,0.23850594236061973,0.12410784655534367,0.0059138354633558226,False,False,False,True
B,36,83,623.0,wide_to_narrow,0.01,1786749112.5622082,0.18512511253356934,0.3369803052224581,-0.0117859606187838,-0.0009803052224580666,0.3303760375619009,0.13258875518140106,0.33631892827347454,0.13186365359346708,0.0018907458740042707,False,False,False,True
