participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,cursor_x,cursor_y,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,saccade_followed,n_merged,merged_into,drift_corrected,keep
C,27,91,609.0,gentle_sinusoidal,0.02,1787092329.0228972,1.0509989261627197,0.3136534255142015,0.30236153212152,0.1470947847682119,-0.0092059834742429,0.010334560812757243,0.2947039432281406,0.1442859536710838,0.3129458786818691,0.14546247982038457,0.003817632442902014,False,False,False,True,1,,False,True
C,27,91,610.0,gentle_sinusoidal,0.02,1787092330.114021,0.2852511405944824,0.3518068213358393,0.3398278644508412,0.136538468436831,0.0021395535913834,0.01910802792707933,0.3392884728729497,0.12780063198644526,0.35753040832667826,0.12897715813574606,0.0037441840324873134,False,False,False,True,1,,False,True
C,27,91,611.0,gentle_sinusoidal,0.02,1787092330.4392712,0.2802598476409912,0.39189638445750535,0.3775425991455488,0.1248444974736451,0.0073659453642965,0.028498188657336887,0.3857969152044666,0.12432234471165966,0.4040388506581951,0.12549887086096045,0.010486351051200379,False,False,False,True,1,,False,True
C,27,91,612.0,gentle_sinusoidal,0.02,1787092330.759522,0.37537407875061035,0.45042678675385184,0.4332819686720272,0.1207896824166403,0.0070568665290964,0.02614857675901211,0.4397183435139603,0.12650829412536427,0.4579602789676888,0.12768482027466505,0.0014965687162673796,False,False,False,False,1,,False,True
C,59,92,614.0,constrained_to_unconstrained,0.01,1787092332.4111462,0.18513178825378418,0.0,0.0,0.13,0.017103814510746,0.03568965517241382,0.017589120534206415,0.13939013338484735,0.03583105598793497,0.14056665953414815,0.010567605589783998,False,False,False,True,1,,False,True
C,59,92,615.0,constrained_to_unconstrained,0.01,1787092332.636271,0.13512516021728516,0.0593792206483949,0.0593792206483949,0.1298762417218543,0.0079793691049879,0.03381043452401896,0.07461000643972734,0.13415949523445028,0.0928519418934559,0.13533602138375106,0.005346697529001717,False,False,False,True,1,,False,True
C,59,92,616.0,constrained_to_unconstrained,0.01,1787092332.8165212,0.13012480735778809,0.1758072803629902,0.1758072803629902,0.1312537251655629,-0.0343209799747226,-0.01322107346643836,0.14477121701961018,0.12284739968631742,0.16301315247333875,0.1240239258356182,0.005991305779521648,False,False,False,True,1,,False,True
C,59,92,617.0,constrained_to_unconstrained,,1787092332.996651,0.08012008666992188,0.2826877521732822,0.2826877521732822,0.1297774141897558,-0.058986161792775,-0.02909800858353845,0.22673768440980824,0.12146915290122409,0.24497961986353678,0.12264567905052488,0.01132343884199851,False,False,True,True,1,,False,False
C,59,92,618.0,constrained_to_unconstrained,,1787092333.121771,0.23524999618530273,0.3016105659797254,0.3016105659797254,0.1302206125827814,-0.015276976774765,0.0030902887211293195,0.28708874620128233,0.12309629318432766,0.30533068165501087,0.12427281933362845,0.00576170811282919,False,False,False,False,1,,False,True
C,59,93,624.0,constrained_to_unconstrained,0.01,1787092337.265646,0.35524916648864746,0.0004769133165221,0.0004769133165221,0.1300504797361238,0.0227293939555273,0.045126534959340006,0.026614852134368504,0.1396577368580656,0.04485678758809706,0.1408342630073664,0.010859961192170151,False,False,False,True,1,,False,True
C,59,93,625.0,constrained_to_unconstrained,0.01,1787092337.650895,0.23024988174438477,0.0405069134923193,0.0405069134923193,0.1312537251655629,0.0140597064098624,0.038803431335266966,0.06112055637276454,0.13740580672793545,0.0793624918264931,0.13858233287723626,0.008582491300618098,False,False,False,True,1,,False,True
C,59,93,626.0,constrained_to_unconstrained,0.01,1787092337.93127,0.5455002784729004,0.1019125793400336,0.1019125793400336,0.1312537251655629,0.0470905769394041,0.07455293790134586,0.15768974005199407,0.12351915745087313,0.17593167550572264,0.12469568360017393,0.005331112404385503,False,False,False,True,1,,False,True
C,59,93,627.0,constrained_to_unconstrained,0.01,1787092338.52677,0.4303748607635498,0.233297982504229,0.233297982504229,0.13159809602649,0.0451304305127847,0.06157381236756593,0.2758220636583152,0.13527028805454364,0.29406399911204373,0.1364468142038444,0.006497226128769264,False,False,False,False,1,,False,True
C,14,94,629.0,straight,0.04,1787092339.772895,0.034999847412109375,0.00029402936091890003,0.0002940293609189,0.129980820293508,0.0207714860842504,0.0377059706390811,0.020257854068730867,0.1378779679683667,0.03849978952245942,0.13905449411766752,0.009068277305730994,False,False,False,False,1,,False,True
C,14,94,630.0,straight,0.04,1787092340.143278,0.04499220848083496,0.3644241753827574,0.3644241753827574,0.1276743211210012,0.0083513212402588,0.027575824617242617,0.3739931793782938,0.13123549098788206,0.39223511483202234,0.13241201713718287,0.0024234491235222387,False,False,False,True,1,,False,True
C,14,94,631.0,straight,0.04,1787092340.228395,0.4453752040863037,0.3845558738804523,0.3845558738804523,0.1271739178142376,0.0571135005130751,0.0734441261195477,0.44366383173809876,0.13095556581416062,0.4619057671918273,0.13213209196346143,0.004449812748578434,False,False,False,False,1,,False,True
C,14,95,633.0,straight,0.04,1787092342.2802742,0.14512109756469727,0.3548042416052933,0.3548042416052933,0.1238047388585839,0.0475044134358987,0.0671957583947067,0.4037422788873901,0.1283983070382872,0.42198421434111866,0.129574833187588,0.00042545975767738757,False,False,False,True,1,,False,True
C,14,95,634.0,straight,0.04,1787092342.455395,0.39037537574768066,0.4156889071811505,0.4156889071811505,0.1299149472235831,0.0187890324405474,0.04231109281884954,0.4410267092359143,0.1270370184324123,0.45926864468964285,0.12821354458171308,0.002191091579575272,False,False,False,False,1,,False,True
C,13,96,635.0,straight,0.03,1787092343.801644,0.07012581825256348,0.0027610774725818,0.0027610774725818,0.1300193313142718,0.0138194428852049,0.0332389225274182,0.016792656285442423,0.1381228705036966,0.03503459173917098,0.1392993966529974,0.00934937384105781,False,False,False,False,1,,False,True
C,13,96,636.0,straight,0.03,1787092344.14702,0.07000041007995605,0.4202218596873485,0.4202218596873485,0.128992899346042,-0.0394501601058798,-0.022221859687348466,0.38066895911230925,0.13097464377872098,0.3989108945660378,0.13215116992802178,0.0023360781172003554,False,False,True,True,1,,False,False
C,13,96,637.0,straight,0.03,1787092344.257019,0.2903749942779541,0.4424353782849469,0.4424353782849469,0.1260881622516556,0.0155646218238976,0.015564621715053129,0.46437009376093685,0.14341552933269464,0.4826120292146654,0.14459205548199544,0.028612585784112122,False,False,False,False,1,,False,True
C,13,97,638.0,straight,0.03,1787092345.638394,0.03500485420227051,0.00018914787112920002,0.0001891478711292,0.1300477416501648,0.0150527320319361,0.031810852128870803,0.01342056108510766,0.1347967292129637,0.03166249653883622,0.1359732553622645,0.005982782647658129,False,False,False,False,1,,False,True
C,13,97,639.0,straight,0.03,1787092346.0787692,0.40537500381469727,0.4342949619192318,0.4342949619192318,0.1305649834437086,-0.0124574161413014,0.023705038080768237,0.4469452197226058,0.1345459922490696,0.46518715517633435,0.1357225183983704,0.009187078771208898,False,False,False,False,1,,False,True
