participant,trial_id,block_id,fixation_id,tunnel_type,width,t_onset,duration_s,s_c,cursor_x,cursor_y,lead_onset,lead_corr,gaze_task_x,gaze_task_y,gaze_x_corr,gaze_y_corr,gaze_path_dist,blink_corrupted,off_path,regressive,saccade_followed,n_merged,merged_into,drift_corrected,drift_x,drift_y,keep
p09,75,0,8.0,constrained_to_unconstrained,0.05,1787879518.794629,0.8157632350921631,0.0,0.0,0.13,0.0178370817993195,0.013879310344827596,0.01531048185380482,0.15459209101775367,0.013904487519468572,0.11609604294819857,0.013903979847096359,False,False,False,True,1,,True,0.0014059943343362469,0.0384960480695551,True
p09,75,0,9.0,constrained_to_unconstrained,0.05,1787879519.6555133,0.12999701499938965,0.2023672033974678,0.2023672033974678,0.1302206125827814,-0.1175093292828485,-0.02986720339746768,0.1338753815588946,0.12877950387187828,0.13246938722455837,0.09028345580232318,0.05639019278370466,False,True,True,True,1,,True,0.0014059943343362469,0.0384960480695551,False
p09,75,0,10.0,constrained_to_unconstrained,,1787879519.8456364,0.2252507209777832,0.24836910209853108,0.2558398047179874,0.1301459607914129,-0.0376758176242038,0.003478324565068802,0.21834934220636243,0.12311569077093056,0.21694334787202618,0.08461964270137545,0.041573548129165507,False,True,False,True,1,,True,0.0014059943343362469,0.0384960480695551,False
p09,75,0,11.0,constrained_to_unconstrained,,1787879520.1208873,1.56638503074646,0.3087247201679001,0.2993944281358142,0.0883591232346473,-0.0217958329827527,0.01660950527326288,0.30908021566336036,0.11065814898441526,0.3076742213290241,0.07216210091486015,0.012988194919080282,False,False,False,False,1,,True,0.0014059943343362469,0.0384960480695551,True
p09,75,1,14.0,constrained_to_unconstrained,0.05,1787879523.6891594,0.6306288242340088,0.0,0.0,0.13,0.0239142771648293,0.025775862068965538,0.020923026355216652,0.15875588152634612,0.02489024933213866,0.16281671840240147,0.03282866608045696,False,False,False,True,1,,False,-0.003967222976922008,-0.004060836876055338,True
p09,75,1,15.0,constrained_to_unconstrained,,1787879524.5400395,0.06000089645385742,0.3267792054061949,0.3056307022203161,0.0689158256987182,-0.1054726766278739,-0.029250795718704425,0.2229529181300613,0.14345840928515174,0.2269201411069833,0.1475192461612071,0.08263431833117943,False,True,True,True,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,75,1,16.0,constrained_to_unconstrained,,1787879524.6500404,0.5405030250549316,0.3372510036213084,0.3101059602649006,0.0514380887585556,-0.0478396554410928,-0.029791945450363455,0.30330956225313566,0.1091546449787967,0.30727678523005764,0.11321548185485204,0.04332800526321985,False,True,True,False,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,75,2,18.0,constrained_to_unconstrained,0.05,1787879526.5618014,0.620629072189331,7.304653501385237e-05,7.304653501385236e-05,0.1300413423097474,0.0129566063627149,0.017771781051193057,0.013378027076655755,0.15873134682476486,0.017345250053577763,0.16279218370082021,0.03279598892516349,False,False,False,True,1,,False,-0.003967222976922008,-0.004060836876055338,True
p09,75,2,20.0,constrained_to_unconstrained,,1787879527.542807,0.7706363201141357,0.3334119839804162,0.3079680629440927,0.06182016565347,-0.028399031736044,-0.02992518520285309,0.3128349387711818,0.10860360117287328,0.3168021617481038,0.11266443804892862,0.04831305114908176,False,True,True,False,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,30,3,22.0,gentle_sinusoidal,0.05,1787879529.8349464,0.2552659511566162,0.0006052931139732789,0.0005322334412241,0.1302975332779065,0.0154513439719366,0.020862179094973458,0.008244229831010908,0.15686207847372077,0.012211452807932916,0.1609229153497761,0.024405313544928687,False,False,False,True,1,,False,-0.003967222976922008,-0.004060836876055338,True
p09,30,3,23.0,gentle_sinusoidal,0.05,1787879530.1451983,0.4303779602050781,0.10057012232658495,0.096121092508779,0.1339698179183315,0.0555845988939733,0.0664166173135599,0.157613373420768,0.12753637854589386,0.16158059639769,0.1315972154219492,0.015810335624837232,False,False,False,True,1,,False,-0.003967222976922008,-0.004060836876055338,True
p09,30,3,24.0,gentle_sinusoidal,0.05,1787879530.6255765,0.2102508544921875,0.26260855472354555,0.2565234136174222,0.1242854418451655,-0.0363726854599282,-0.029720298218840063,0.21810692906504345,0.12261501630262091,0.22207415204196546,0.12667585317867625,0.0021159273389969317,False,False,True,True,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,30,3,25.0,gentle_sinusoidal,0.05,1787879530.8908284,0.34537672996520996,0.36414246697460945,0.3492277561174555,0.1268861275760875,-0.0530473198370524,-0.029727134189920734,0.30182307402321185,0.1550664982619983,0.3057902970001338,0.15912733513805366,0.025986018755079318,False,False,True,True,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,30,3,26.0,gentle_sinusoidal,0.05,1787879531.291217,0.23524022102355957,0.4660624026607881,0.4497866516245459,0.121322456553183,-0.0883157605995484,-0.029561847111416073,0.3754890324363373,0.12315330636814564,0.37945625541325934,0.127214143244201,0.04188946321206331,False,True,True,True,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,30,3,27.0,gentle_sinusoidal,0.05,1787879531.5564575,0.025128841400146484,0.47276284868270113,0.4561192052980132,0.1236775662251655,-0.0687356597258824,-0.02805782375654675,0.39007423073922964,0.12071859798809612,0.3940414537161516,0.12477943486415145,0.03453520796602451,False,False,True,False,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,30,4,31.0,gentle_sinusoidal,0.05,1787879535.0997362,0.3553810119628906,0.0,0.0,0.13,0.0186338090581865,0.025689595096287276,0.013709027435837661,0.15190806818025604,0.01767625041275967,0.1559689050563114,0.017973171618951338,False,False,False,False,1,,False,-0.003967222976922008,-0.004060836876055338,True
p09,30,4,32.0,gentle_sinusoidal,0.05,1787879535.5702412,0.38536787033081055,0.1719041844695948,0.1651361565593671,0.1183130066597004,-0.0111385314531726,-0.006939142900718759,0.1569709667434518,0.1285946014208909,0.1609381897203738,0.13265543829694626,0.01675360581541274,True,False,False,True,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,30,4,33.0,gentle_sinusoidal,0.05,1787879536.0156093,0.21025609970092773,0.34233624648615646,0.3294297716180596,0.136074917218543,-0.1152473215834497,-0.028564677810215766,0.22079691569555981,0.13712369870399577,0.22476413867248182,0.14118453558005112,0.0772814457564832,False,True,True,True,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,30,4,34.0,gentle_sinusoidal,0.05,1787879536.2908602,0.24525213241577148,0.46623847901834825,0.4513451831454355,0.1178232615894039,-0.1194426479157505,-0.029737923468976246,0.3384589677567788,0.12883670959764526,0.34242619073370084,0.1328975464737006,0.07925054483344779,False,True,True,True,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,30,4,35.0,gentle_sinusoidal,0.05,1787879536.5811124,0.015125036239624023,0.47657536351286395,0.4643841059602649,0.1195451158940397,-0.0830694626650024,-0.029798003086775215,0.37985179076988107,0.12270388886342176,0.38381901374680305,0.1267647257394771,0.04682300843437433,False,True,True,False,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,30,5,38.0,gentle_sinusoidal,0.05,1787879538.6331244,0.5805039405822754,0.00012417048944681736,9.488314010113664e-05,0.1300959505754272,0.0176960781632233,0.02556542460684046,0.014794666443095874,0.15485567560747687,0.018761889420017882,0.15891651248353222,0.020453656038324698,False,False,False,True,1,,False,-0.003967222976922008,-0.004060836876055338,True
p09,30,5,39.0,gentle_sinusoidal,0.05,1787879539.2786283,0.33537793159484863,0.20442954735403512,0.1960090890487148,0.1226444536423841,-0.0025039498080799,0.009249162672085948,0.19857650416650777,0.12448893202923879,0.20254372714342977,0.12854976890529413,0.008435324083308833,False,False,False,True,1,,False,-0.003967222976922008,-0.004060836876055338,True
p09,30,5,40.0,gentle_sinusoidal,0.05,1787879539.6690063,0.25025105476379395,0.34546677808598075,0.3326330199865817,0.1356810458006241,-0.0673540940650825,-0.029667065235822243,0.264138403584569,0.16369125918214597,0.26810562656149106,0.1677520960582013,0.04331838556665269,False,True,True,True,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,30,5,41.0,gentle_sinusoidal,0.05,1787879539.9843824,0.39525318145751953,0.440260715374045,0.4221003568423399,0.124710678807947,-0.0608284751910573,-0.029878679399013508,0.37041610482670717,0.12427576924317019,0.37438332780362915,0.12833660611922554,0.023496869804070706,False,False,True,False,1,,False,-0.003967222976922008,-0.004060836876055338,False
p09,9,6,44.0,corner,0.025,1787879541.7058976,0.3203728199005127,0.00021141595416280002,0.0002114159541628,0.1299057036795353,0.0154292864191328,0.05178858404583721,0.017053498847807085,0.15124449049848399,0.05185594609885369,0.16132341391709215,0.03132374516158496,False,True,False,True,1,,True,-0.03480244725104661,-0.010078923418608166,False
p09,9,6,45.0,corner,0.025,1787879542.1012702,1.0160062313079834,0.1049861789004966,0.1049861789004966,0.1264325331125828,0.0483471546793814,0.05434715443283676,0.17564503882460386,0.12570093022354692,0.21044748607565048,0.13577985364215509,0.05711457701753207,False,True,False,True,1,,True,-0.03480244725104661,-0.010078923418608166,False
p09,9,6,46.0,corner,0.025,1787879543.1472764,0.38037800788879395,0.20919591479565855,0.1541672704463484,0.1858625814623252,0.0200712014126656,0.0821374185376749,0.15573504568968535,0.21034456053874578,0.19053749294073197,0.22042348395735395,0.009609527639044145,False,False,False,True,1,,True,-0.03480244725104661,-0.010078923418608166,True
p09,9,6,47.0,corner,0.025,1787879543.5576544,0.7857539653778076,0.23674068385485375,0.1527636332676094,0.2134073505215204,-0.1119684308010296,-0.029407350521520353,0.12579021728950526,0.16779516307232478,0.16059266454055188,0.17787408649093295,0.009498668638112799,False,False,True,True,1,,True,-0.03480244725104661,-0.010078923418608166,False
p09,9,6,48.0,corner,0.025,1787879544.3834095,0.25025081634521484,0.3844034102758206,0.2844034102758205,0.2337823146335776,-0.0900063906861797,-0.02907007694248709,0.2013947499088813,0.20003194986075265,0.2361971971599279,0.21011087327936082,0.027600164299452327,False,True,True,True,1,,True,-0.03480244725104661,-0.010078923418608166,False
p09,9,6,49.0,corner,0.025,1787879544.6736605,0.6456289291381836,0.3964545791751818,0.2964545791751817,0.2272097420168712,-0.0515050704911242,0.060212087491485045,0.264677888940562,0.16955548983828145,0.2994803361916086,0.1796344132568896,0.007195623625752471,False,False,False,False,1,,True,-0.03480244725104661,-0.010078923418608166,True
p09,9,6,50.0,corner,0.025,1787879545.4994154,0.4655029773712158,0.4975856301242846,0.3070066225165563,0.1390810365423822,-0.0250887681634764,-0.02891896345761774,0.3128038132424905,0.17570406860737126,0.3476062604935371,0.18578299202597942,0.04463502154256425,True,True,True,True,1,,True,-0.03480244725104661,-0.010078923418608166,False
p09,9,6,51.0,corner,0.025,1787879546.0199184,0.3553769588470459,0.6180008823074773,0.4180008823074772,0.1345447867497722,-0.0502464409883071,-0.011334215640810386,0.3727368356692145,0.12405807800603413,0.4075392829202611,0.1341370014246423,0.004228030264027132,False,False,False,True,1,,True,-0.03480244725104661,-0.010078923418608166,True
p09,9,6,52.0,corner,0.025,1787879546.4152956,0.19013762474060059,0.6510702439940155,0.4510702439940154,0.1322868377483443,0.0051224899352328,0.008929756005984668,0.4596011931874893,0.16252143808300806,0.4944036404385359,0.17260036150161623,0.05475765951437705,False,True,False,False,1,,True,-0.03480244725104661,-0.010078923418608166,False
p09,9,7,54.0,corner,0.025,1787879548.2820563,0.6305041313171387,0.00020131405138260002,0.0002013140513826,0.1300366617184091,0.0157114655933242,0.0537986859486174,0.01760916126506044,0.1534488189309638,0.05416334448046296,0.17210858576439753,0.04210890258005923,False,True,False,True,1,,True,-0.03655418321540252,-0.018659766833433747,False
p09,9,7,55.0,corner,0.025,1787879548.9676857,0.42537665367126465,0.1388923293899769,0.1388923293899769,0.1308079333408717,0.0144410041664387,0.02844100394335647,0.1622538837566112,0.1260836111242631,0.19880806697201373,0.14474337795769687,0.0454808092528807,False,True,False,True,1,,True,-0.03655418321540252,-0.018659766833433747,False
p09,9,7,56.0,corner,0.025,1787879549.4230633,0.48550915718078613,0.18373318534865016,0.148077197475373,0.1603998520153168,-0.0303998519153538,-0.016399852015316796,0.17717680332811048,0.12455176433507444,0.213730986543513,0.14321153116850818,0.060402799574153496,False,True,False,True,1,,True,-0.03655418321540252,-0.018659766833433747,False
p09,9,7,57.0,corner,0.025,1787879549.9485662,0.8007543087005615,0.26352030588481634,0.1635203058848163,0.2214835169921974,-0.0778597004526469,-0.02818697255148292,0.13342478678468722,0.16485718457673507,0.16997897000008974,0.18351695141016883,0.03299032095952315,False,True,True,True,1,,True,-0.03655418321540252,-0.018659766833433747,False
p09,9,7,58.0,corner,0.025,1787879550.7943213,0.2702510356903076,0.3712650922706224,0.2712650922706223,0.2293994205298013,-0.0614217903961182,-0.017931758937288877,0.21579815270662164,0.20001919844044236,0.25235233592202416,0.2186789652738761,0.011363458240830522,False,False,False,True,1,,True,-0.03655418321540252,-0.018659766833433747,True
p09,9,7,59.0,corner,0.025,1787879551.109697,0.7206301689147949,0.3949923444648077,0.2949923444648076,0.2286719767272453,0.0705042596001667,0.04567432220185913,0.26718620260037673,0.17682777969568436,0.3037403858157792,0.1954875465291181,0.0029708127133984087,False,False,False,True,1,,True,-0.03655418321540252,-0.018659766833433747,True
p09,9,7,60.0,corner,0.025,1787879551.8553276,0.23525071144104004,0.4532369100513483,0.3050979134939773,0.1834297566153185,0.0171782961032064,-0.0005702433846814792,0.26970594063053965,0.16466619038781927,0.30626012384594214,0.183325957221253,0.0007871535635843952,False,False,False,True,1,,True,-0.03655418321540252,-0.018659766833433747,True
